date,pitcher_id,pitcher_handedness,velocity,player_height,arm_slot,back_hip_flexion_at_foot_plant,back_hip_flexion_at_mer,back_hip_flexion_at_ball_release,back_knee_flexion_at_foot_plant,back_knee_flexion_at_mer,back_knee_flexion_at_ball_release,back_leg_external_rotation_velo_max,center_of_mass_velo_max,glove_elbow_flexion_at_foot_plant,glove_elbow_flexion_at_mer,glove_elbow_flexion_at_ball_release,glove_shoulder_abduction_at_foot_plant,glove_shoulder_abduction_at_mer,glove_shoulder_abduction_at_ball_release,glove_shoulder_horizontal_abduction_at_foot_plant,glove_shoulder_horizontal_abduction_at_mer,glove_shoulder_horizontal_abduction_at_ball_release,glove_shoulder_external_rotation_at_foot_plant,glove_shoulder_external_rotation_at_mer,glove_shoulder_external_rotation_at_ball_release,hip_shoulder_separation_at_foot_plant,hip_shoulder_separation_at_ball_release,hip_shoulder_separation_max,lead_hip_flexion_at_foot_plant,lead_hip_flexion_at_mer,lead_hip_flexion_at_ball_release,lead_knee_extension_velo_max,lead_knee_flexion_at_foot_plant,lead_knee_flexion_at_mer,lead_knee_flexion_at_ball_release,lead_leg_internal_rotation_velo_max,pelvis_rotation_at_foot_plant,pelvis_rotation_at_mer,pelvis_rotation_at_ball_release,pelvis_rotation_velo_max,stride_angle,stride_length,throw_elbow_extension_velo_max,throw_elbow_flexion_at_foot_plant,throw_elbow_flexion_at_mer,throw_elbow_flexion_at_ball_release,throw_shoulder_abduction_at_foot_plant,throw_shoulder_abduction_at_mer,throw_shoulder_abduction_at_ball_release,throw_shoulder_horizontal_abduction_at_foot_plant,throw_shoulder_horizontal_abduction_at_mer,throw_shoulder_horizontal_abduction_at_ball_release,throw_shoulder_external_rotation_at_foot_plant,throw_shoulder_external_rotation_at_ball_release,throw_shoulder_external_rotation_max,throw_shoulder_internal_rotation_velo_max,torso_forward_bend_at_foot_plant,torso_forward_bend_at_mer,torso_forward_bend_at_ball_release,torso_rotation_at_foot_plant,torso_rotation_at_mer,torso_rotation_at_ball_release,torso_rotation_velo_max,torso_sidebend_at_foot_plant,torso_sidebend_at_mer,torso_sidebend_at_ball_release
5/3/25,149,r,91.67647772,5.91,18.70905338,-24.02659644,-9.467961327,-2.247067263,43.44640049,57.62254129,61.72183686,413.0894164,10.835,89.2931405,111.1140573,114.5605766,65.887,33.051,30.71,29.386,-9.916,-13.563,-28.371,-12.369,-12.93,30.51952552,-12.59325941,38.17446312,60.47035222,86.94555809,89.92471644,99.5017313,48.51217772,56.2965154,55.33606667,-215.9906184,39.04848406,81.66817765,86.45615573,510.4571681,-8.339236099,5.556369823,2221.208077,109.6359534,72.75583154,40.22221796,94.11977679,82.41899914,83.92434207,28.72343441,-12.85933105,-17.37886672,88.52078332,166.9877951,178.8786011,4193.284675,1.489121951,22.13234319,26.0701427,8.684326617,98.14388852,110.1798809,1140.571744,0.923008725,22.30072319,20.82687513
5/3/25,220,r,92.6527639,6.04,29.89547348,1.155576877,-16.02920368,-9.7502974,36.75104057,37.64529761,41.29504891,422.2056312,10.013,89.96554455,110.3925843,111.563374,76.597,46.639,46.53,32.918,-14.2,-23.132,-56.407,-1.269,7.463,44.55604864,-7.279373187,44.56772575,39.28794031,78.21046458,80.33564852,351.089968,35.68675302,39.7438759,34.49565032,-529.8003302,26.03242686,79.95787921,85.01162517,433.4290378,4.229955513,5.324902793,2075.268279,109.4060468,65.67416102,31.21613183,84.75112652,85.03165226,86.68544668,8.369873854,-4.533970161,-11.98732881,46.48429508,166.4300175,182.887037,4261.085533,-1.065452124,27.75226384,35.21565769,-18.1447521,97.21409663,108.4278079,1010.612912,-0.486028394,28.68017469,30.01782612
5/3/25,249,l,92.23672161,6.01,24.731338,-16.53954905,-18.91786532,-15.58990137,41.19526156,28.16374869,28.3313052,422.3342412,8.228,86.91663929,93.05212589,92.88227902,60.266,25.913,24.811,62.752,-11.117,-17.207,-23.105,4.26,7.791,23.621485,-8.586072082,30.96260754,49.0269649,79.0710712,81.18376774,531.8797775,55.32479882,54.54216447,51.13722105,-415.6790007,36.57615578,82.37375679,85.22861319,443.0124809,-5.783314537,4.447765177,1942.592093,112.2973531,57.68249182,38.50303027,89.1611415,89.23563857,92.61974851,61.16737463,4.272048763,-0.897019457,82.9737164,198.9824703,204.9315242,5067.029356,1.530036801,27.90944488,31.68187819,12.78578928,101.0667924,106.3804975,898.7870587,-4.90975022,21.17074985,19.93608257
5/3/25,29,r,92.31052639,6.08,39.23794892,-27.79477639,-6.996057456,0.177508323,35.15572024,45.57325815,47.96271687,296.5674556,9.718,102.3330801,108.9492251,104.4749663,50.414,38.576,40.643,8.229,-24.878,-29.433,-10.591,19.801,18.353,24.2611567,-4.801483194,38.36763139,54.12491771,86.69140523,90.28752617,384.4370738,43.22861817,54.7323817,53.61831757,-154.0839374,45.43268091,86.62672379,94.42680308,478.0193587,-3.09239667,5.410123137,1554.550369,91.12408054,66.87438324,41.30374589,86.04529685,95.0116161,98.02230464,48.13728368,-12.13080994,-20.46255643,59.46421511,169.1919884,178.3684737,4170.78664,-12.59426571,25.60413493,34.38135825,21.75183373,99.11647763,113.4554429,1066.724003,-0.715007614,34.04390599,31.39548332
5/3/25,29,r,93.45569038,6.13,34.52359133,-25.98512848,-8.597538851,-3.29115098,37.19771555,45.50352582,47.67110455,347.8935769,9.638,99.91915735,104.1895616,101.625804,56.418,38.679,39.978,22.863,-28.485,-29.567,-20.463,20.018,15.503,30.46976756,-10.01242148,34.8905936,53.55299345,83.56475756,85.68862742,367.2992046,42.59913265,53.29285711,51.99311701,-185.33608,44.31524888,86.04005617,91.73464254,498.7476236,-3.640079604,5.331705578,1804.94105,88.79980995,62.18721689,38.1560636,90.24229437,95.58103165,97.24250508,39.39777974,-8.689801501,-15.82539077,39.13960082,169.4609981,178.8354774,3916.913883,-8.616800185,25.47032564,30.73060489,13.51678097,101.9671852,112.9004388,1100.89212,-1.747127908,26.1563409,25.1254502
5/3/25,249,l,91.34192027,5.97,25.9436489,-21.59841346,-20.33454874,-14.8490526,39.69563853,26.50436881,26.81706055,461.0403232,8.13,88.31727469,96.30538752,97.68665556,56.539,23.984,22.263,67.421,-0.308,-7.136,-25.67,-5.362,-4.363,20.63814462,-10.90351578,26.64334741,50.15541942,80.06604755,84.14150453,251.9935327,55.35021591,56.72988697,53.41546449,-203.3433967,39.83184074,79.64944648,83.72361515,449.2099978,-6.669117433,4.409848994,2015.133473,113.1898982,64.75256601,33.19526058,88.68942892,91.48243606,94.584141,60.40014445,6.207707221,-2.019088414,90.44057662,188.4026054,203.1736017,4735.410904,1.355937109,28.20789603,33.96877239,19.10560489,99.83043817,108.5462467,856.1312778,-3.210482159,20.28615201,18.63703718
5/3/25,149,r,93.51440645,5.79,20.15682889,-18.69716008,-5.516940758,1.47720154,42.61355626,62.10260619,66.1703355,379.7469505,10.66,82.32952171,107.4937018,111.3380257,72.257,35.433,33.531,30.326,-10.795,-12.587,-29.905,-8.58,-11.544,36.42071465,-11.68281524,44.16354749,60.6195623,88.86551474,91.57265072,198.5303237,48.48657034,59.33672317,58.16238731,-204.5288408,34.79114534,81.04374779,86.08668731,517.2598369,-7.562335628,5.453158822,2345.491644,109.4332693,71.69077213,35.07538268,94.3316545,82.67780882,84.26076263,28.50220508,-13.56429768,-16.5613652,80.32103646,167.1304172,182.4919553,4272.324636,-0.384455032,24.08703972,29.17875412,-1.557303853,96.72193235,110.2007905,1208.379222,1.452991822,26.1309016,23.64211104
5/3/25,149,r,93.09703149,5.98,18.704434,-22.63799745,-5.718027514,1.249415425,43.15690897,61.26842145,65.44892262,433.1799058,10.975,88.73271347,107.5893914,110.8379536,73.065,37.58,34.941,29.668,-9.272,-13.155,-32.116,-26.153,-23.737,36.9394815,-8.019768891,40.03675603,59.10226205,89.34448782,92.22531281,113.1257544,43.90369495,51.52878077,50.6874817,-287.398944,39.36458679,85.46274915,90.20170243,525.1580084,-7.099605848,5.632690065,2371.775643,108.9354711,70.81985887,36.09961698,95.76551467,81.38963504,82.7090935,27.33611387,-14.87515078,-17.83969317,85.66096994,168.9525535,183.9429188,4470.106568,0.056589894,25.887948,30.85120169,2.487838901,99.34273941,111.9106578,1192.143925,1.461764279,26.31742421,24.57092208
5/3/25,29,r,93.52552061,6.11,27.92313615,-18.94536571,-7.773436713,-2.319473951,40.30757903,48.53720661,51.20126054,348.021749,9.422,96.97364009,109.7999336,109.5873338,56.768,41.098,42.325,18.996,-27.84,-28.506,-14.606,21.174,17.958,29.81958668,-11.35516456,34.96991851,54.31829295,86.44789167,88.68854726,398.1712665,38.46649286,51.54714568,50.24149979,-159.2905753,38.86535801,82.76304814,88.562146,470.6827416,-4.756042525,5.444016845,1809.834436,94.60259792,62.40869058,37.61380566,93.6580447,91.2236389,92.4783477,48.7156789,-9.129871192,-15.84042127,40.45896056,173.7847487,185.4683217,3900.906126,-6.449120476,26.14419284,31.10334666,8.62983248,100.1160179,110.5861733,1015.701495,-2.735501963,25.65522574,24.72668511
5/3/25,249,l,93.49435368,6.03,26.38227251,-15.64485764,-17.14612123,-12.70276386,43.98860842,29.28227745,29.48583873,497.4202737,8.121,88.27515691,95.80810738,96.60173047,61.594,24.336,22.803,62.484,-6.669,-13.359,-18.898,7.347,8.939,25.14636431,-5.176988998,29.71757017,50.57598449,84.56668415,87.71145758,579.5888279,55.86403096,56.88954027,53.26164419,-382.9755233,35.65300776,83.17847139,87.0090143,470.8782572,-5.79138338,4.490297414,1943.34041,115.839271,66.79390572,40.09745396,90.98155041,88.84769401,92.53326428,60.96741016,2.907549377,-4.961340601,76.50345419,192.492096,202.2917962,4542.051866,0.324579862,28.41136997,33.79105382,10.07424994,98.63041511,106.0902735,889.3916173,-6.392328747,22.73380247,21.17619254
5/3/25,249,l,93.86668755,6,24.8877117,-16.76392038,-18.59877878,-15.28019501,42.08025703,28.65298164,28.88132598,523.8346505,8.04,87.11500221,98.26750862,99.28578528,60.802,25.23,23.925,63.99,-5.31,-8.946,-24.225,-3.215,-0.778,21.61475901,-11.08924242,26.74883566,46.04075593,77.30286798,79.52744958,422.5733577,56.37506926,57.33182876,54.50233857,-324.2741296,34.79880696,81.56472698,84.2945497,448.5514758,-5.731031948,4.311344741,1942.559047,111.6943442,56.40894788,37.12274608,90.07329617,90.17421908,93.27891072,59.28685249,2.75437756,-2.619184738,78.26272602,198.4649448,203.5750712,5229.856162,0.839476761,26.89326952,30.28651936,12.94233484,102.3822238,107.7868077,876.0792444,-5.965535206,20.80146224,19.65987118
5/3/25,79,r,89.46884031,6.08,2.561130602,-4.566526612,-9.36572652,-6.613689674,49.10725543,46.02514069,46.94691081,489.4073463,10.23,57.46267958,73.99251275,72.42012345,65.177,42.07,41.62,52.965,-0.705,-6.956,-37.572,5.927,8.578,34.11882194,-15.80041205,48.53744414,64.48959156,88.45729642,90.57442546,8.599321194,32.38980507,48.1870225,48.29931093,-274.5613058,43.62634181,80.32432896,83.13592507,415.6139682,2.20415213,5.496905538,2286.407292,128.4545413,75.84720091,53.74805097,89.734129,85.60099169,85.01533515,31.5910864,-18.70541352,-23.40854982,96.66387751,183.8050819,186.7427216,3920.161742,18.53404477,22.9436557,24.24620621,11.97861484,100.2496385,107.1754429,1012.80231,0.932933656,5.68286152,6.353906797
5/3/25,22,r,92.60294345,6.11,27.43379271,-24.17280861,-12.26916901,-3.912580636,39.59133476,51.89831253,55.16461508,421.7588599,10.887,94.11786696,110.9147653,113.6678626,56.832,36.496,35.659,53.367,-26.899,-38.638,-35.602,26.502,36.133,15.76208689,-11.07689407,40.37173037,73.51455108,97.74334071,101.3753113,356.4367363,52.92685893,54.93429425,52.49334575,-164.6869423,36.64271456,73.12818243,79.85500253,505.6219989,-5.447394747,5.739399377,2377.929801,134.9887127,75.90708041,36.72261081,69.79357701,82.84960487,87.05591144,33.11089391,-13.24088279,-17.28293606,89.26625281,163.3652852,180.1778731,4436.635305,-0.246416123,29.93993894,37.59633474,20.92501756,95.87206928,107.9510989,1080.580763,4.254757365,26.48407559,27.47791854
5/3/25,220,r,92.2502365,6.08,30.45403126,-3.052194985,-12.02232064,-4.274625174,32.6467857,42.26684881,47.77638415,390.2126747,10.365,94.93689205,108.5409131,111.6943673,74.185,48.49,49.696,31.527,-15.264,-24.856,-58.101,-2.375,7.697,40.97276141,-7.416662748,41.53673753,37.9159518,76.94738632,79.45721245,421.2756327,36.56737946,39.49787055,32.40797046,-438.5837195,23.90364333,77.23434611,83.55861901,423.7355492,3.192999447,5.38519198,2132.318982,108.7777141,68.07384147,27.22185909,86.10551612,83.72575467,86.52721663,5.206585767,-5.233659229,-13.13504104,50.98837209,159.0370617,182.7912456,4076.532333,-2.608591041,29.84250608,39.19529855,-17.35707715,97.34616054,110.3329576,1036.733463,-0.154972074,31.35873541,31.93459412
5/3/25,29,r,93.14942173,6.12,33.50188811,-16.28453614,-6.244711741,-4.410061263,42.94468543,45.92559575,46.37475146,378.8109871,8.849,97.05098687,108.3797149,107.6562852,66.813,39.851,40.518,16.404,-19.959,-20.398,-18.069,11.471,9.213,33.44427232,-11.96957927,35.62654042,48.12108966,83.1951596,84.00121996,404.936237,40.0486785,51.71752359,51.0928345,-165.4983096,36.08405797,85.99792296,88.41702987,436.2865618,-4.924158939,5.122659873,1957.652498,93.30456711,51.10864416,39.45818655,91.92157715,98.9084742,99.72869546,42.88032274,-14.18143638,-17.14874433,24.71726842,186.8337981,188.9118333,4482.606924,-9.035537185,28.00069915,30.08265812,2.218754514,106.5880004,111.0899489,1102.95752,-4.112050753,26.12902476,25.40995725
5/3/25,79,r,89.09422099,6.07,3.481125821,-5.193710186,-10.97061079,-6.409760891,47.95689336,44.78210864,46.405577,526.0209702,9.703,57.09265171,68.67776307,67.57239484,67.633,47.746,47.822,54.723,-0.703,-12.152,-34.316,10.078,13.62,36.40577118,-15.75016343,52.80536266,66.29137086,90.71347932,94.62239796,28.41667056,33.55275191,49.31940768,49.45408455,-287.7198605,41.17675973,76.51094641,81.52664761,417.4932031,-0.476687035,5.601634007,2213.807911,126.940939,85.64966148,52.23914889,86.04109893,81.80678113,81.01717773,33.08989762,-15.67048829,-23.54038329,96.76196142,176.2450993,185.7029027,3724.94603,18.6353595,25.20212949,27.75846997,7.652441262,94.77194431,107.0016761,1040.237628,2.937357299,7.490161623,8.838995723
5/3/25,20,r,91.67724427,5.93,39.90290571,-17.05005848,-10.77516887,-0.800277787,40.24688033,57.57743111,62.60837295,575.6020195,9.654,67.0746059,95.35824494,99.65798305,77.222,48.61,46.805,40.359,-15.625,-24.902,-37.054,16.745,24.331,30.04732947,-0.890318692,35.04359414,49.14912571,87.19681203,93.16666286,223.0277272,49.3602227,64.30150725,64.04007284,-182.3444262,35.06302524,81.18049028,86.76317206,529.0591919,0.16035835,5.308490994,1954.587952,111.3287274,59.15901851,33.0424182,90.02299931,92.36951906,93.15112732,23.29690821,-11.77440835,-14.06030507,80.99868641,161.7858688,173.2321354,3836.475709,-4.537891428,16.89661072,26.08738739,5.023928201,87.69499578,100.1154312,989.6423241,-8.943630197,32.02395663,34.30464348
5/3/25,220,r,92.64054992,5.95,33.9371131,-7.633117146,-12.01920637,-9.350589673,34.55014899,41.30034361,42.77294998,438.8008838,9.953,94.80866571,111.0333234,111.1751569,75.695,47.53,47.493,38.014,-17.14,-20.493,-62.17,2.492,5.732,43.52268942,-3.990010664,44.54368253,38.30169516,80.98267333,81.72796587,439.476158,34.00144011,35.38084111,32.78606844,-389.4444885,29.08652082,83.44745547,85.54953529,436.6227889,3.554876616,5.439211687,2184.079683,113.9945424,56.80920877,41.58928949,84.86181924,85.92487612,87.52760243,11.46233504,-10.32355025,-12.614744,52.80434708,186.1811612,189.2662169,4648.804644,-4.294103517,32.78672842,36.08211625,-14.80647055,103.4523279,107.9195653,1079.86213,-0.822048559,32.38127289,32.5656749
5/3/25,29,r,92.06909773,6.13,35.5565635,-25.99753797,-5.784554303,1.746632366,36.29495964,46.13741277,48.38972586,289.2297745,9.954,98.48707565,107.2056152,103.6767355,52.569,42.115,42.846,10.619,-31.48,-34.365,-11.909,22.484,19.617,28.1950934,-5.239879846,39.53122612,54.59111691,90.44618429,93.8428127,325.7282159,37.49265062,51.42118897,49.90177492,-157.5077796,44.29094586,87.14398819,94.62720621,463.9482564,-2.523500138,5.56456077,1710.322201,89.13739696,65.16314932,35.59194434,93.77060996,92.45760916,94.96329555,53.08875723,-7.648606368,-16.08661272,35.76957872,168.1299546,178.890924,4702.502967,-9.161223453,28.72100318,36.60237215,15.94991752,101.0017703,115.2912989,1073.786996,-1.707951067,31.40650774,28.85404055
5/3/25,220,r,93.38204336,6.08,33.30989278,0.680822585,-15.8734693,-10.77404361,35.48011853,39.65280089,43.11713887,431.2972402,9.822,89.67580731,109.4579533,109.5840049,75.816,47.981,48.519,33.959,-19.118,-26.007,-55.7,-0.638,7,42.48776682,-6.944219738,42.96640844,38.05103118,75.99959687,77.14328627,378.2005367,34.74949211,33.77856073,28.54010707,-601.7691695,24.8711717,79.50986128,84.1536756,434.8047172,3.806555951,5.391924012,2418.818329,109.8214234,66.72280464,36.23053848,86.19927807,84.97033391,86.08570811,4.834859222,-3.02465727,-9.642304305,48.43547605,169.623808,182.527011,4184.959622,-2.698389377,28.04687533,34.66138676,-17.31118565,97.39216198,107.4912426,981.5402366,-1.010234598,30.23286857,31.55484269
5/3/25,20,r,91.18897849,6.04,39.88410808,-14.46755551,-10.43266396,-1.319039133,37.13440067,57.98595809,62.84439809,434.5164995,9.377,69.22097158,97.12224933,100.6669253,76.222,47.184,46.026,43.617,-13.7,-25.202,-39.881,15.241,23.878,32.91021751,-1.680731689,36.78464029,50.87280963,85.61175684,91.16588746,230.188858,54.79492746,67.01584626,66.19130991,-165.9672405,35.78294881,79.77978588,85.32794838,481.1953908,2.682451992,5.180302586,2149.690008,114.4587402,64.33961027,35.0634682,91.47090653,93.03430807,93.19914135,23.81919713,-13.65089853,-15.16266931,78.20302323,163.127272,173.9199177,4270.493119,-1.961012293,16.13238563,25.07018394,2.723948833,85.94589003,98.05856991,939.4332061,-13.33902257,30.20299615,33.36223429
5/3/25,29,r,92.32317431,6.16,39.89267002,-29.46797032,-8.047274196,-2.38876655,37.39130813,48.05374922,50.46002749,333.4564818,10.175,98.88720331,108.4168991,105.8422473,49.661,38.439,40.187,14.868,-25.051,-26.357,-13.735,15.671,12.494,27.53139733,-6.014187975,39.2949753,55.92055428,87.57713509,90.08335677,416.2231954,44.36775166,57.96723497,57.33084262,-163.4067363,48.59551514,88.86373511,94.30852203,509.52841,-3.154664154,5.384945364,1821.957036,89.9983158,65.62064913,41.33227025,83.89116649,96.85423781,99.36371138,44.8373154,-11.75043706,-18.36918445,56.02735071,171.8151232,175.9284462,4317.157074,-11.22000851,25.57985507,31.69123635,21.21770318,101.7941788,112.6951798,1028.411824,-2.460352118,30.62465806,29.05583908
5/3/25,149,r,93.67520728,5.9,19.50053144,-21.46581432,-3.611341439,3.571476396,43.9767837,66.25199386,71.01567108,453.5399392,11.24,89.32689418,109.1574826,112.5134039,70.337,34.998,33.979,31.985,-16.853,-20.089,-28.583,-5.492,-6.4,38.66112518,-9.799446044,47.79290974,60.55291192,89.28302152,92.06871765,187.7550731,46.19748873,53.90927467,52.81399235,-294.9466625,38.15065606,83.67591019,88.33515035,533.9134457,-7.815454554,5.620407434,2368.560402,112.4662784,70.13565964,35.39211197,89.05871767,82.51957627,83.58094363,23.59430044,-13.93177205,-16.89373368,80.89469936,168.8524672,183.1156022,4343.071257,-0.792695626,25.26487707,30.39729549,-0.485365801,98.32802635,111.1069523,1235.557212,3.708799724,25.98501983,23.97879687
5/3/25,29,r,91.08838669,6.1,32.20990831,-24.03372605,-4.632356712,-0.078986663,40.70026235,53.6224273,55.52030002,348.6798522,9.712,97.67528415,107.0703003,104.6546423,42.664,41.376,42.278,18.96,-25.764,-27.24,-12.918,14.358,10.765,22.9557604,-8.400720925,37.64127576,57.76462659,85.3779073,87.33028534,276.4439443,40.08920481,50.70368535,50.03381878,-190.2686097,50.59665983,87.49523982,92.66991421,463.2510775,-3.24437405,5.481188616,1848.107599,84.83736886,63.82659858,40.52923709,89.58790479,92.31616464,93.54530447,46.80452087,-12.00666128,-18.43847977,63.43065681,172.6923652,178.3545045,4926.738578,-7.794838193,24.78158261,29.66334049,27.39447358,102.1716197,112.2696071,1027.501921,0.902435175,28.24302588,26.85326314
5/3/25,249,l,93.58336383,6.02,25.80251456,-19.98674309,-20.33004245,-15.82418791,41.05003097,25.05886078,24.85043466,515.2197204,8.391,89.81683546,98.52468656,99.39665952,60.06,23.788,21.691,62.945,-0.035,-6.14,-22.055,-1.334,1.273,23.0293847,-5.5603218,29.22663879,49.31178763,79.47565407,82.59926212,381.0528935,54.65068942,54.07840495,49.87278494,-478.188763,37.51877833,81.71154511,85.5483342,456.0051614,-6.662906381,4.495072712,2014.643299,114.0517777,65.48074106,37.79301583,88.4481875,89.33929165,94.75637311,62.0255997,3.134337604,-5.167403761,83.28167875,193.9277968,205.1891746,4967.849788,0.311322886,27.08285085,32.40525455,14.22558745,97.77809171,104.7298585,861.8500727,-5.134529901,22.27050229,20.84235709
5/3/25,149,r,92.96680419,5.98,24.21495943,-20.68321945,-3.528866087,3.82977401,44.33185502,62.77100719,67.20354555,457.2036585,11.138,91.66034736,108.4096474,111.1374807,77.425,32.386,29.685,32.294,-6.517,-11.76,-34.064,-21.818,-21.266,37.99498986,-6.493248809,41.3073879,55.56931551,89.47328438,92.26345752,352.4539508,44.07699981,49.63463929,47.85991259,-353.642502,35.39407802,86.03876064,90.68013238,557.1044881,-8.287612322,5.60775588,2267.493218,108.3087207,69.86343717,36.52817802,97.69367645,83.79666859,85.88663621,28.08496161,-11.41165305,-15.88388415,80.21142797,169.772244,182.8660784,4131.605728,-2.832086207,27.24809557,33.02997765,-2.643400913,99.94689021,111.5071046,1260.183741,1.601017249,28.21965714,26.07117
5/3/25,220,r,92.17507967,6.09,31.69598527,-4.596199234,-14.04848002,-7.660497947,34.14548038,38.03232229,41.40746667,366.1437691,10.201,92.73520023,113.0608955,114.0534481,77.181,48.248,47.962,31.46,-11.429,-19.356,-57.145,1.245,11.028,44.5577682,-8.3050749,44.78896073,39.10777875,81.30473985,84.15778994,363.4295253,35.110148,43.83598681,38.84133791,-361.2357042,26.84253426,77.46768328,82.76881889,392.2683928,3.290298154,5.414050226,2175.876894,111.1195738,70.02672622,33.89764069,84.5779074,84.64597622,86.55563502,11.63552848,-7.255447384,-13.08713405,48.21676661,168.8716236,184.5945526,4227.959101,-2.140342502,30.58977742,38.54906348,-17.50834607,97.75837711,109.5668141,1026.901939,-1.297376976,30.69636234,31.46984651
5/3/25,29,r,92.50153014,6.14,37.56647089,-22.47322012,-4.488732165,-1.224518677,36.90738597,45.28193448,46.07519199,310.5150709,9.858,96.46906869,107.861437,106.4502055,58.335,44.07,44.003,17.294,-29.536,-29.859,-14.568,19.342,17.98,34.42245676,-5.396836875,40.02432184,51.30380975,92.75061098,94.30102065,365.5393307,39.22594336,56.01178549,55.30267517,-118.2366529,39.72265263,90.16633749,93.72479402,479.0285798,-2.230315422,5.450429208,1868.605693,90.07304196,53.93102105,37.36704282,93.46687781,95.75855504,98.29226566,46.9237335,-14.11873298,-18.39881414,17.8075875,180.8395136,184.434542,4181.552018,-12.26128091,32.56130237,36.336783,5.09120137,108.3667357,114.7691504,1114.885664,-3.532174947,32.70647769,30.83495551
5/3/25,20,r,91.5029459,5.96,39.82108888,-10.87251832,-10.98583046,-2.672682242,36.61827672,56.01721464,60.19297217,519.9776949,9.149,61.66192589,93.83711434,97.60098061,79.992,48.826,47.148,39.863,-17.44,-26.009,-42.986,18.483,25.743,30.05269743,-0.874290272,34.75846354,46.37404775,86.73534633,91.884006,269.3733515,50.58841056,63.90050948,63.08884302,-237.8605944,31.21360721,81.67043579,86.56846105,504.7124572,2.361196603,5.21271928,2104.676594,108.8529187,58.78100111,33.98906333,89.99803043,93.36806886,93.90630599,28.20055334,-10.53794284,-13.24921313,72.70359086,164.1688855,171.0627928,3379.487912,-0.98884487,18.26816541,25.75073484,1.00984238,89.26384485,99.22027046,918.3999303,-11.4331362,30.21505056,32.20524402
5/3/25,149,r,92.44250551,5.89,18.85770338,-20.91372462,-2.21471881,0.463946995,41.67205135,66.9998769,68.7812829,506.2733137,10.638,90.84502824,107.1651044,108.6467629,65.999,32.957,31.87,34.487,-10.161,-11.341,-33.594,-27.451,-26.147,31.56581876,-10.10799942,43.81637218,58.80986548,85.70589934,86.47417263,256.1733494,44.23820221,46.93790238,46.20075611,-294.5321218,37.0056872,86.86183684,88.71257018,591.8767345,-7.808502082,5.491253815,2304.843818,108.4746991,55.91046655,42.13817736,94.36289699,84.25868392,85.15990446,27.91388436,-13.36181743,-14.78603143,84.05187932,185.5110519,188.3320976,4528.619303,1.1254678,26.01999336,27.69914677,5.848273556,105.4079135,110.2373719,1206.35121,2.493465728,22.81154205,21.90527505
5/3/25,20,r,91.33283513,5.93,39.93005134,-14.58019684,-7.648739074,2.248422421,37.31843394,63.998214,69.1264174,497.5975995,9.589,66.41459401,94.64987527,98.8695127,78.484,49.876,47.845,37.164,-14.742,-23.942,-43.917,12.45,19.866,27.03485872,0.242717828,33.63512752,45.36687839,81.73045867,87.52305638,159.8137598,47.28542811,57.95850074,57.16462658,-252.3595113,32.80164266,82.96892588,89.18113397,533.1854366,0.916916198,5.275015879,2180.180811,109.6566778,60.49714513,30.67199113,91.51883556,92.76387744,93.35013787,26.56846108,-11.80523071,-13.7086468,78.7756775,159.7162941,171.0794817,3935.121085,-3.921013016,15.08304339,24.08246476,6.044922214,88.07158766,100.3377278,957.8916305,-12.25362225,30.67008773,33.43676493
5/3/25,79,r,90.76943414,6.07,4.820886098,-11.72527428,-9.336875307,-4.450469183,47.32587321,44.41515218,45.76511115,455.0862993,10.021,57.07981282,70.14250656,68.82514326,66.293,46.899,47.061,54.127,-0.718,-11.6,-36.472,9.447,13.364,38.35297378,-14.27375192,57.77505696,68.35278306,91.58133544,94.95841558,86.44368625,36.21186104,48.17119608,47.23811599,-247.1260951,46.14655853,77.82677054,82.0407561,385.4421258,1.137602532,5.567035253,2237.022809,124.403877,82.56792242,48.3420971,91.47443003,83.40322004,82.15747674,33.66908667,-14.62785947,-23.08408269,98.34547592,177.2432489,187.5945592,3856.57761,16.59193648,27.03743061,30.14450079,9.664797551,95.30115418,107.5175837,1036.263014,1.248140938,9.171932872,10.35559391
5/3/25,20,r,91.27442755,5.94,42.87802397,-15.12875638,-10.37624891,-2.409237036,40.20826119,55.85991067,59.44879467,513.3525251,9.506,61.70819509,95.10549877,98.50373671,78.103,46.352,44.484,41.068,-10.309,-20.128,-40.481,16.552,24.115,31.08803605,1.357161216,34.46742001,44.8008738,84.14908889,89.33335276,197.2840284,49.0469539,61.51786848,60.45802816,-229.3081002,37.28499735,84.65376901,89.86220852,527.1975261,3.54897738,5.160687257,2077.162443,111.0566882,58.76993762,34.3055836,92.20333469,95.10504347,95.25407719,29.38048605,-9.691803903,-12.11217426,78.77328792,163.0795013,170.4964104,3389.647039,-4.475738275,16.63891795,24.78406397,6.538027619,89.28988255,100.0681779,966.9085304,-11.52528916,31.23407335,33.40778239
