date,pitcher_id,pitcher_handedness,player_height,arm_slot,back_hip_flexion_at_foot_plant,back_hip_flexion_at_mer,back_hip_flexion_at_ball_release,back_knee_flexion_at_foot_plant,back_knee_flexion_at_mer,back_knee_flexion_at_ball_release,back_leg_external_rotation_velo_max,center_of_mass_velo_max,glove_elbow_flexion_at_foot_plant,glove_elbow_flexion_at_mer,glove_elbow_flexion_at_ball_release,glove_shoulder_abduction_at_foot_plant,glove_shoulder_abduction_at_mer,glove_shoulder_abduction_at_ball_release,glove_shoulder_horizontal_abduction_at_foot_plant,glove_shoulder_horizontal_abduction_at_mer,glove_shoulder_horizontal_abduction_at_ball_release,glove_shoulder_external_rotation_at_foot_plant,glove_shoulder_external_rotation_at_mer,glove_shoulder_external_rotation_at_ball_release,hip_shoulder_separation_at_foot_plant,hip_shoulder_separation_at_ball_release,hip_shoulder_separation_max,lead_hip_flexion_at_foot_plant,lead_hip_flexion_at_mer,lead_hip_flexion_at_ball_release,lead_knee_extension_velo_max,lead_knee_flexion_at_foot_plant,lead_knee_flexion_at_mer,lead_knee_flexion_at_ball_release,lead_leg_internal_rotation_velo_max,pelvis_rotation_at_foot_plant,pelvis_rotation_at_mer,pelvis_rotation_at_ball_release,pelvis_rotation_velo_max,stride_angle,stride_length,throw_elbow_extension_velo_max,throw_elbow_flexion_at_foot_plant,throw_elbow_flexion_at_mer,throw_elbow_flexion_at_ball_release,throw_shoulder_abduction_at_foot_plant,throw_shoulder_abduction_at_mer,throw_shoulder_abduction_at_ball_release,throw_shoulder_horizontal_abduction_at_foot_plant,throw_shoulder_horizontal_abduction_at_mer,throw_shoulder_horizontal_abduction_at_ball_release,throw_shoulder_external_rotation_at_foot_plant,throw_shoulder_external_rotation_at_ball_release,throw_shoulder_external_rotation_max,throw_shoulder_internal_rotation_velo_max,torso_forward_bend_at_foot_plant,torso_forward_bend_at_mer,torso_forward_bend_at_ball_release,torso_rotation_at_foot_plant,torso_rotation_at_mer,torso_rotation_at_ball_release,torso_rotation_velo_max,torso_sidebend_at_foot_plant,torso_sidebend_at_mer,torso_sidebend_at_ball_release
6/27/25,133,r,5.82,27.02754312,-1.82433179,-5.451752503,-1.446917273,45.635176,32.21459538,30.26384767,352.8531099,8.872,78.59756852,97.70409217,100.6572383,78.765,62.047,65.711,22.438,-35.088,-40.264,-25.87,12.311,15.147,54.17280524,5.654759369,54.17280524,64.59830579,85.42157806,83.34668621,854.7465908,41.61676513,19.90825276,9.094695591,-195.8880664,37.88604939,85.47086087,88.35971169,455.4005474,-1.521401367,5.01155665,1425.757649,109.1940714,64.3913587,43.27679866,78.9094914,95.41055254,94.1550393,35.4542209,-7.53581182,-15.29236653,25.08191139,190.5459885,198.4026995,2431.084755,3.337298075,34.91555292,42.38206077,-16.54537359,90.90299954,104.8906972,1155.384912,-4.107978259,24.08187983,24.75383787
6/4/24,133,r,5.86,26.44,-4.877,3.609,7.094,37.073,34.316,34.485,601.151,9.312999725,80.156,98.581,100.284,80.15799713,57.26800156,57.56600189,18.31800079,-40.24000168,-47.17100143,-30.30400085,16.81200027,16.79400063,55.605,-0.159,55.687,61.023,79.471,80.034,344.475,33.504,13.713,13.131,219.966,38.759,81.763,83.172,858.794,1.829,5.308,2092.965,123.592,61.55,39.555,82.449,96.886,100.595,42.376,-12.728,-16.937,22.68,193.124,196.279,3653.938,4.934,41.87,46.862,-17.003,93.243,101.027,1013.654,-5.192,22.504,21.611
7/18/25,133,r,5.78,-17.10730344,0.409522085,-6.098904938,6.98597007,36.54480964,32.70365324,37.17290516,354.9911601,8.915,62.2990339,88.5225044,94.79236653,88.092,52.408,52.046,-22.23,-39.713,-59.362,-120.751,17.518,32.212,56.15623621,-7.385589671,56.55586384,61.65957909,73.21646081,68.34032222,539.7205295,30.68897938,15.34442494,20.24627103,302.182764,31.93093404,80.46514463,85.46264885,588.5781658,-3.081907663,5.027149848,1536.917173,101.0785027,61.11225686,65.87214526,79.09831309,106.8058399,50.53659502,35.98951093,-7.22796599,-14.25905498,6.475007623,56.22319522,198.9680699,5793.177962,8.141797427,34.06440786,47.24053005,-23.8742563,89.76829967,108.4281657,969.8286367,-7.215752445,18.94324565,15.39672078
7/18/25,133,r,5.76,-29.11084743,-11.65009483,9.893621845,10.15682576,42.08197337,41.74684375,41.97377203,345.4543477,9.22,66.99192576,95.02184814,95.10378879,79.584,52.664,52.541,14.921,-61.91,-62.344,-43.511,40.172,40.576,66.44869638,-8.659405708,66.8641293,65.44761635,67.8777551,67.96386207,338.3920266,30.26081699,32.27863926,32.32187747,-241.6825001,44.76611908,88.39716639,88.42021561,749.6488273,-0.65668661,5.060578592,1361.494546,102.5910307,51.45152263,54.00669112,79.96282083,98.37711508,97.55723514,39.70248963,-47.1860892,-48.04635708,2.784595931,259.1845939,255.8836291,-3285.103379,7.740494158,51.42384472,51.70593559,-22.87688611,113.0916571,113.5153374,978.2966006,-7.626478109,14.40733302,14.2571839
6/27/25,133,r,5.82,28.87103551,7.450429048,-5.556197969,-0.556992,43.87797738,34.83761311,35.24162575,410.6923441,8.729,70.72184281,97.80643835,101.5268585,80.134,60.449,63.226,12.289,-29.7,-37.193,-29.704,12.369,18.247,50.68297396,6.575936183,52.4873292,60.17566158,71.75696569,68.79791927,745.6812455,35.89823036,11.98539902,25.65274931,-389.2052378,33.24469304,83.11621187,85.86874825,483.5792062,0.481296434,5.032370373,1751.18853,102.8743738,69.30947383,39.06343009,80.00984127,95.41043994,92.84450221,39.75659581,-7.438063355,-16.6959926,4.262818685,176.8546435,196.4980099,2431.108926,5.242758896,33.15993083,42.02665063,-17.85760849,85.30121212,102.1235751,1187.380071,-6.600034172,26.18400875,27.15591374
6/7/25,133,r,5.85,-69.86547266,-6.615241652,-0.304122609,22.52389851,43.02507927,32.43180138,55.19478584,418.1138562,9.375,58.14470563,93.90421739,99.15800333,67.017,53.863,48.313,12.013,-38.711,-57.888,-30.992,17.18,40.343,57.95919639,-29.27225307,58.69115291,66.17894717,71.36214638,74.43431354,373.7036638,30.31389866,12.79374136,22.67783156,68.25114904,41.67188497,82.56765424,83.45635392,842.2854407,-5.143892247,5.188916562,1825.364972,109.2320216,57.58140702,33.06599084,81.56803428,104.0006028,100.5726467,41.43118569,-6.910232431,-88.55547814,17.26941273,-55.96077558,202.5033244,6648.60209,6.491451654,38.17171938,66.07603996,-16.44753699,90.50726259,134.5058483,1373.074322,-10.22181954,20.37227693,13.48734275
6/7/25,133,r,5.87,-10.99714288,-6.630351472,2.028823685,16.61771539,44.68522851,35.99384905,44.58137744,370.8693042,9.008,70.6408688,93.83719874,103.4370294,75.437,52.324,48.19,35.429,-43.369,-54.863,-35.671,22.73,26.445,70.03241508,-4.775278891,70.61708603,69.63260775,76.17231229,75.10701583,321.7733563,33.88277003,12.98085478,21.86748349,317.6266959,44.19102678,83.00312919,83.97150209,835.5037949,-2.781944878,5.22037647,1956.27332,108.056458,57.67677283,60.52658871,79.68100916,117.0343206,65.44016491,22.76560301,-2.070140794,-28.57636206,17.11693682,78.31544627,204.0183114,4320.284787,4.019292205,38.10667238,52.62809879,-25.7592524,88.27364978,103.9518464,1629.979529,-6.979850395,16.79131031,14.6559845
7/11/25,133,r,5.87,31.01639666,-8.715994109,-9.17406236,-4.251910746,36.04371313,37.47671915,40.13621227,431.0179557,8.645,78.08395216,92.24869242,96.9345196,75.369,53.201,52.253,20.562,-41.429,-41.739,-20.464,20.11,20.899,56.48516501,-4.128233492,56.59420099,55.91388052,66.40272374,66.17835663,412.838534,32.63914021,25.88192337,21.61167921,153.7822113,36.50539988,81.63037375,84.7620593,684.6951089,-4.144109136,4.849562322,2584.308297,114.481291,77.51478469,44.34622962,78.72683759,100.1633591,103.9119753,42.40393445,6.245761382,-2.539872562,12.69511918,174.7264959,191.0112194,5044.400932,10.9394476,27.91170191,32.31368197,-20.92670362,91.01292047,96.91368561,1675.017022,-10.36201346,12.77665411,12.81995122
6/2/25,133,r,5.85,25.27386392,-8.830229097,3.62791206,9.013975565,42.93943164,40.6106045,42.95996996,200.7186007,8.677,77.3626553,98.72087105,101.5164959,74.539,53.615,53.324,13.022,-37.363,-43.043,-19.062,18.61,18.311,58.36623433,-0.605795086,63.88424083,66.22173867,70.76477161,69.62212874,356.9884968,28.7773767,10.66212779,15.87727205,223.6024184,50.13461127,80.53848358,82.09790793,571.5926327,-2.208909039,4.975019077,1956.485127,107.0808373,67.59518447,31.45774983,78.61740952,109.9567553,114.9681784,40.3885308,-12.70051682,-24.46698615,37.28461661,185.8451866,201.9682003,4243.201453,7.834421096,35.43282629,41.735733,-8.563277961,86.21811948,95.8114798,1293.628916,-4.567992628,16.66297905,15.93536633
7/18/25,133,r,5.85,33.78875121,-18.57434938,-1.695770004,-1.373846233,38.39424176,42.69243984,42.84943267,245.4510588,8.457,79.46478966,89.33535886,89.41919673,77.311,54.624,54.71,6.754,-43.877,-44.458,-24.023,19.642,19.766,54.85426303,-0.063374184,59.60328558,64.56419239,67.87888945,67.84083913,382.123601,32.04147882,11.04184621,11.23334468,311.1945065,52.3913182,84.76088428,84.94449323,675.1882752,-2.490054342,5.013961253,1700.091012,104.7149191,47.32132989,45.79840441,70.49828909,107.5481851,107.6997114,43.64957244,-5.047838339,-5.54119416,40.52290959,193.1915573,193.1311296,-37.44109083,6.832002227,33.39342653,33.7484766,-2.948599149,92.32970408,92.98289612,923.3103605,-4.563149193,16.10817717,16.07749961
6/1/24,133,r,5.92,18.873,35.82,2.46,6.102,41.973,32.327,33.263,829.556,9.892999649,65.095,97.613,99.842,85.30999756,51.99599838,52.68399811,10.91699982,-39.75099945,-47.80400085,-36.82899857,16.375,16.36400032,32.567,-3.081,47.409,60.885,81.884,81.574,566.54,46.869,13.888,11.486,-498.104,5.022,84.311,85.676,895.198,-1.027,5.32,2044.723,114.406,68.19,44.09,79.667,102.453,104.053,29.64,-14.798,-19.977,-2.147,198.678,203.786,2836.296,9.536,41.702,46.225,-28.206,93.026,101.073,944.955,-5.892,16.104,15.092
6/27/25,133,r,5.93,29.99261795,-12.46530163,-4.090471379,2.15467173,42.89319331,42.11763972,44.99164248,326.3296502,9.026,82.49872265,98.09788898,102.533286,75.382,59.753,62.66,16.354,-29.451,-34.687,-21.665,12.663,13.223,51.40743676,8.820226887,51.715044,62.72115513,82.02852411,79.95151725,748.1274044,38.98922893,22.5801858,10.66942995,-225.8238725,45.36076034,87.96604125,91.5502602,444.9881133,-3.184808505,4.982269497,1796.740657,103.7973445,70.11249947,40.32333398,77.87823986,98.2543535,97.26076156,48.5846655,-8.311945659,-16.62776863,23.23148962,184.4289029,195.2667975,3458.914104,4.241458632,31.6853864,39.91460458,-6.775591054,86.80447765,101.9767574,1057.301125,-8.649809976,23.37553755,25.10496429
5/28/24,133,r,5.88,19.605,6.826,0.471,5.809,39.003,27.417,28.079,667.899,9.284000397,84.853,98.448,100.191,90.33899689,51.48699951,52.79399872,-18.78899956,-38.54999924,-47.75,-131.8999939,17.26499939,16.92700005,51.712,-1.847,55.182,56.815,79.772,80.156,474.04,38.578,13.897,9.851,-18.628,29.833,84.738,87.062,865.019,-3.639,5.161,2619.918,118.901,76.484,36.848,81.967,102.362,101.449,33.066,-12.175,-13.421,11.492,188.569,206.263,3340.915,6.38,38.923,46.524,-23.129,89.303,101.783,929.865,-3.021,17.547,16.477
6/1/24,133,r,5.87,-21.801,32.697,-0.969,-3.635,37.514,27.136,55.292,793.594,9.340999603,61.122,96.639,125.867,92.23999786,52.44900131,55.51100159,10.02499962,-32.43700027,-45.36600113,-54.33300018,15.18099976,12.95699978,41.528,204.282,197.867,50.636,78.382,81.121,512.971,37.425,9.285,37.491,46.389,10.588,78.874,70.034,826.526,-0.063,5.251,2107.988,123.771,81.368,19.938,79.439,91.963,30.035,30.646,-9.81,-114.534,2.57,-34.293,200.893,3349.941,7.736,38.609,57.748,-31.404,85.804,182.538,1014.66,-1.603,20.385,-39.039
6/7/25,133,r,5.85,26.02679639,-8.785310504,0.280422049,3.486028661,44.92416698,34.57172819,35.53675273,334.3281858,9.262,77.35755222,94.12530838,96.63699812,69.459,48.631,48.491,26.588,-44.557,-47.237,-26.778,26.311,26.196,58.31986968,-3.577972268,60.43351529,66.47947425,69.94592763,69.52427845,418.4624145,30.4675368,16.28234804,19.8893505,82.00038355,42.92917589,81.90609941,82.45207994,722.2037852,-5.009348942,5.155127482,1925.48863,110.5115784,50.54097185,29.86417886,80.02538024,113.2269627,117.1227918,37.6411793,-14.07654653,-22.2318906,18.24058743,192.959251,197.3741563,4129.055395,5.781908591,39.76081996,43.39245363,-15.61769863,93.78301676,98.69564934,1284.60508,-8.011791571,16.09615214,15.28830829
7/18/25,133,r,5.77,9.836177016,-12.56437864,-1.557638572,-1.205763835,40.29891271,38.82421009,38.96392761,155.3567738,8.649,56.96075167,92.22848337,92.41278472,83.649,53.816,53.777,-5.317,-38.258,-38.785,-24.933,21.911,22.177,55.86591491,3.386174269,55.86873155,64.05732541,72.73468032,72.63432069,508.509791,32.39934656,15.87944016,15.54246456,261.6526342,42.58861011,83.06240153,83.23545839,706.7826735,-4.266739684,5.001785874,1409.99643,105.781564,53.79119846,52.38598445,77.60395885,88.96969605,88.21870445,43.72184592,-4.283635218,-4.483448596,16.83263063,243.1419024,239.6245478,-2662.931262,8.195964353,34.54352823,34.93140195,-12.46962547,90.79817357,91.38713947,924.6115613,-7.39912041,18.83598021,18.77629494
6/27/25,133,r,5.92,26.04078387,-3.459633968,-2.623269218,1.990254548,45.29365598,38.88390713,39.04128437,390.8277903,8.478,77.26419213,97.50911389,100.6309585,75.989,60.095,62.636,27.796,-30.502,-36.045,-29.795,10.667,13.603,61.30758791,6.51992827,61.96095334,65.20488431,76.92404482,74.37313597,546.9766085,38.13335888,11.59818005,16.89070648,-19.11303948,44.05353725,87.09605266,89.16650727,484.0410476,-0.898604987,4.989826773,1795.65762,103.0042338,66.3620135,40.34983674,77.25737033,96.35274217,96.05151813,29.77567978,-11.35838417,-17.80324429,22.9798448,191.5697282,199.2447446,3232.957122,3.471811654,34.76860049,42.10026686,-17.13899762,88.47849984,102.2139191,1187.146903,-3.800305186,23.99476978,24.68376593
5/6/24,133,r,5.96,37.52,-1.819,-5.216,0.676,39.787,28.097,30.071,534.254,8.940999985,82.271,96.089,101.328,84.98200226,43.81399918,45.91799927,21.81399918,-27.35300064,-37.29399872,-32.73500061,24.20299911,27.12999916,63.73,9.854,67.117,65.704,72.677,71.367,312.948,33.108,12.728,21.299,-76.745,35.457,86.956,87.625,756.127,-2.17,5.295,2053.96,113.7,91.062,54.661,81.074,109.387,109.864,37.954,-9.492,-17.515,-3.456,173.196,185.72,1745.834,1.678,28.803,38.866,-28.386,73.446,88.826,895.197,-6.536,17.597,18.818
6/2/25,133,r,5.9,1.28324195,-11.40743899,3.258785319,3.558721013,41.98062423,45.44651076,45.55014416,150.9369817,8.487,87.31755513,100.2427218,100.3853403,72.397,50.104,50.129,5.264,-33.841,-34.248,-15.238,19.999,20.094,46.83018979,9.938938533,56.97263065,65.39004446,70.03998052,69.98766939,339.8960997,28.12981707,12.41275182,12.46931961,301.7982796,53.65944235,82.87810876,83.00805793,563.1604097,-1.642836601,4.965479289,1193.471946,106.1062824,81.44689005,80.24536578,76.29174979,101.2952262,101.1573459,55.39743497,-21.02457468,-21.88975415,45.73984499,239.6627545,235.9382203,-915.692664,8.772228935,31.12032326,31.48599055,6.21349575,80.21625227,80.83740036,1123.12463,-4.400967725,15.58536233,15.62085854
6/1/24,133,r,5.9,23.606,3.875,4.743,6.976,42.104,37.743,38.264,749.741,9.68500042,82.286,103.478,104.178,78.18900299,54.2820015,54.18299866,23.92200089,-39.42300034,-46.27700043,-28.57500076,17.57600021,19.98999977,55.41,2.553,55.843,64.487,82.612,82.783,434.846,34.941,9.134,8.304,98.512,36.867,85.609,86.47,906.499,-0.056,5.371,2017.581,124.749,64.367,52.289,76.78,106.028,107.309,35.94,-20.545,-23.007,37.918,203.807,205.064,3846.25,5.83,41.067,43.777,-17.724,93.235,97.412,934.648,-4.208,19.546,19.043
7/18/25,133,r,5.83,6.850402415,-12.93823489,-5.414574575,4.464500747,38.55746234,40.79428382,46.23479339,181.9375641,8.474,61.87717629,83.78814552,91.00017603,81.263,54.047,54.897,-10.257,-38.167,-52.913,-73.233,21.305,25.908,52.9174777,-5.129061498,57.68162601,64.15798497,69.74237835,66.0496346,272.4944911,31.35845523,20.7060949,20.29565209,375.9055328,47.774295,82.71294447,88.62404512,675.5980751,-2.715576871,4.995781206,1393.306969,104.5384914,77.28573546,61.95461035,70.18164959,101.8397081,63.45294226,45.45285574,-1.504364579,-10.6186108,37.8180992,95.4436644,195.5171643,4422.296648,9.22701277,30.05482075,40.34992102,-5.571361053,84.03540023,105.1223185,1128.516248,-5.070203806,15.62131961,14.28198578
9/2/25,133,r,5.81,25.73956455,-12.24420454,-13.90974456,-7.913428521,40.99109273,31.4556217,30.15267447,506.8036781,9.87,77.56000898,96.61048083,100.2715884,79.224,64.073,59.428,16.578,-21.578,-19.782,-28.794,-8.312,0.599,55.38713628,-31.75642522,56.80729178,57.82406809,67.6031665,46.64678938,756.6239494,37.10560067,14.27701603,33.61433223,-274.270322,41.31095126,73.70013693,67.11236444,486.0285595,-2.339861235,5.262387909,1654.206864,124.9827119,76.77550589,40.29695238,84.21379932,90.7307949,87.48209491,23.34385372,2.150496526,-14.83426063,7.751179724,158.8797949,189.1249531,2462.097159,2.185698461,29.35373591,39.03708774,-14.63447544,93.48865951,109.7568394,1345.354329,-7.019157142,23.03025275,21.94688533
5/17/24,133,r,5.85,27.66,-11.682,2.915,6.159,35.472,31.63,32.902,293.02,9.473999977,84.388,98.619,99.661,76.60700226,54.39199829,53.5340004,19.07799911,-39.80799866,-46.29800034,-31.8390007,15.42399979,18.375,59.371,-0.435,59.571,64.466,77.124,77.436,394.878,31.809,7.366,8.533,99.14,48.333,82.164,83.236,848.307,-1.031,5.211,1819.332,121.204,65.226,48.934,81.357,106.055,108.15,40.864,-11.81,-15.49,38.49,202.18,204.616,3609.159,3.994,40.486,44.531,-11.693,90.04,96.393,993.756,-2.959,18.396,17.512
6/27/25,133,r,5.88,31.14417633,-13.14799384,-0.486046343,3.070947232,42.81996296,47.18287771,49.29708542,267.4115484,9.063,86.83031544,99.3791843,101.5238574,74.263,57.121,59.456,19.438,-29.492,-32.503,-22.713,13.873,14.921,49.28167058,6.731113323,49.70656854,61.84114946,73.12835772,71.71703232,478.7487876,37.56973565,12.72932267,12.40833169,101.7060953,46.25967806,87.11777338,89.00622359,429.3706979,-3.222417392,4.983473674,1615.111224,110.017213,56.18017619,40.14216696,78.54482048,100.5987657,99.78093038,42.73301592,-13.32368091,-17.86832821,38.95539884,193.654349,195.9345904,4074.242408,1.543334462,34.11396298,38.80299134,-3.705156316,92.43352852,101.335648,1058.996895,-6.436474159,26.28731513,26.77106956
7/18/25,133,r,5.77,-12.07259907,-6.771367901,-1.309588543,-0.960099893,39.32559332,34.85410081,35.06117609,182.9393026,9.278,73.66720207,89.26751999,89.45226437,90.903,54.088,54.195,-14.476,-41.39,-41.967,-95.977,23.161,23.564,50.24651818,2.923701572,50.26094637,58.23562197,67.58053694,67.52246197,442.996894,30.34279317,16.6374755,17.00409916,154.1020441,39.98028225,84.18658499,84.35217037,648.9806155,-1.769076693,5.177975323,1655.763524,103.517367,59.40116033,58.0907255,75.27326386,79.28072378,78.15312966,45.57823611,-13.51164883,-13.92447201,-229.4019368,-31.69802894,-33.52594131,-1775.591549,8.27405207,37.1304564,37.52897274,-10.48634363,92.66661785,93.33798309,917.4633213,-3.597642387,18.2677811,18.20770808
9/2/25,133,r,5.77,20.89319298,-14.73341467,-14.55802406,-6.736034687,41.24706751,30.44807288,28.54893942,458.6312826,9.603,85.38219022,92.14369917,97.18938119,73.56,63.77,57.927,22.697,-33.823,-41.796,-32.818,-1.112,8.546,52.12300309,-21.30600127,53.55349484,57.2904393,58.92429069,48.31001245,867.1007376,36.94164703,15.41893918,43.21815336,-324.4937743,44.27793057,77.93046696,76.92514105,477.9949453,-2.042117429,4.929547609,1770.136712,116.8439589,75.37876103,29.77521219,84.37415006,102.8250623,95.41733389,28.55097608,-9.739980709,-20.49806108,23.26895332,161.8492556,186.775566,2207.628544,1.945347893,27.81368835,39.27278314,-8.397986255,88.12095008,111.6777649,1250.768633,-7.567954601,20.57731112,19.32200511
9/2/25,133,r,5.89,16.50753898,-11.29320716,-9.654393698,-2.734916368,33.92820439,44.84420214,50.9545917,327.7419517,9.647,83.38268743,101.7182892,99.91014315,86.911,53.014,51.746,-5.076,-18.195,-33.94,-26.285,0.032,9.653,33.82019065,-8.754458845,50.89772087,57.67851852,69.65372444,53.33109561,618.7313662,35.38410949,18.46163263,31.29809397,-172.3178068,39.03018409,83.10182082,83.24062844,443.2379107,-0.676839378,4.907772115,1870.59016,129.3471553,67.60744787,20.64991408,77.79092116,105.5742733,102.7463044,32.9496601,-15.74389546,-26.3711259,7.054330418,149.6659493,194.1646955,4026.809979,6.771404671,26.59989854,35.48556143,4.495094771,85.11573793,103.8792835,1017.721726,-8.737952025,19.07035689,17.12331335
7/18/25,133,r,5.71,-23.97951497,-18.27510555,-2.219238516,12.27103652,36.91281501,33.03318983,41.13404193,134.8556578,8.743,65.79897431,92.59919712,100.0711854,81.792,48.808,49.788,10.867,-42.756,-58.477,-36.728,22.637,31.66,65.42491878,-8.919540371,65.44728253,66.78590935,68.07331394,68.78705664,380.5495444,34.16231831,18.41056674,26.68368998,408.9358062,46.27465809,80.86085843,84.9972415,676.2372974,-2.121138038,4.909021192,1526.119859,112.0434423,56.77581306,56.18205169,83.0673171,113.0506003,51.50275609,42.42111035,-12.38846999,-31.28706231,10.36279416,65.66559804,202.548962,5186.423985,9.559194141,37.64289295,52.80724726,-20.3440056,89.5239612,111.613258,901.5898153,-7.057216479,16.31791343,15.04195774
6/4/24,133,r,5.86,14.282,-7.88,4.016,8.845,36.371,26.545,25.418,295.634,9.69699955,74.233,99.253,101.292,85.54199982,55.3030014,57.57400131,15.90699959,-39.15599823,-46.57600021,-30.95199966,19.25499916,19.31500053,56.107,-4.898,56.143,67.283,82.638,83.568,434.193,34.863,12.593,14.84,215.401,39.161,77.486,78.968,738.182,-0.54,5.484,2484.502,120.275,53.953,20.503,79.797,99.388,99.387,40.276,-10.374,-14.72,16.755,183.92,216.354,5954.839,6.058,46.889,53.506,-18.452,95.411,105.693,1012.228,-4.617,18.377,17.275
6/7/25,133,r,5.77,27.32931839,-7.209218831,-2.255879746,2.187118451,42.68602777,30.56125277,30.45017492,296.9844922,9.238,74.87269664,96.72100064,99.49379641,69.224,56.008,55.55,24.717,-34.294,-40.241,-31.856,13.961,17.015,61.21326833,-0.076036062,64.01877404,68.25376704,70.62512112,71.60466887,268.1528939,27.16858375,19.68627246,23.08399169,231.6507118,45.64884759,82.54944897,84.68223219,726.3852221,-4.014097091,5.248048097,1680.605089,111.365316,55.55057956,27.85396879,79.09962706,99.74467953,104.6544337,38.91148612,-6.829783858,-16.16164924,22.74676775,192.7577458,204.7497181,3720.015509,5.297449979,37.15903649,44.18660041,-15.73560818,88.27177761,98.92663602,1402.634256,-5.642948801,22.67042653,22.19827547
6/27/25,133,r,5.89,27.03287027,7.530186911,-3.699281216,2.908130927,43.29198446,42.70082554,46.67776976,351.5612845,8.131,78.34751362,99.50479673,103.9188907,77.257,55.007,58.06,16.21,-26.819,-34.529,-23.352,10.141,15.496,52.78366763,2.543004469,53.43808527,59.6555457,74.21535228,70.67468468,769.3959509,39.98951359,13.68852232,8.437695048,-121.056304,33.85645143,83.68295664,87.27711963,484.0275811,-1.050682025,4.706181163,1750.311416,112.7125454,77.33041685,43.66047143,75.85615122,98.50324397,97.37844609,29.3620927,-10.28632335,-21.33663338,13.43618918,177.6224273,191.2679443,2675.652885,5.143073944,28.89965442,37.92773323,-19.16410769,84.35062536,102.7748703,1142.881342,-5.426126249,22.16758281,23.5967231
5/6/24,133,r,5.9,33.043,-17.008,-5.005,1.202,40.948,28.596,31.487,269.615,9.13599968,81.403,91.755,96.393,70.6969986,47.89599991,51.28900146,25.06599998,-24.13299942,-37.29199982,-24.19000053,17.3939991,20.97500038,60.889,7.068,64.509,65.842,71.112,69.974,399.244,26.76,9.417,18.219,15.985,60.012,88.001,89.89,695.368,-1.126,5.189,2180.803,115.743,86.981,47.055,83.298,103.082,104.643,50.907,-5.786,-13.018,52.282,170.936,184.939,2287.091,2.093,29.63,39.296,-1.028,79.555,95.881,961.803,-4.174,16.669,17.586
7/18/25,133,r,5.83,-22.858181,-18.53855693,1.470219812,14.79277228,36.79299405,41.87384041,50.24912306,218.8556801,9.127,98.29935882,93.41751839,103.4395668,61.789,51.922,45.942,10.394,-42.944,-55.609,-9.556,25.765,24.294,30.50396146,-6.671701439,60.00697503,72.23144848,73.08456805,70.16086286,422.8619799,37.75661196,18.59000051,29.54719909,423.0033343,62.14400173,86.01474848,90.00117299,685.8195119,-2.222819579,5.108137362,1649.203749,91.53389385,60.83228023,62.83434883,68.91391962,112.1274445,52.17620627,44.02762951,-10.00667772,-39.73534641,100.4849707,72.36799365,201.1817972,5237.898492,8.184641149,37.99836965,51.80080692,31.53190346,90.59478421,110.5962041,1027.878088,6.264896764,15.9908157,13.1196119
6/7/25,133,r,5.86,30.17206129,-6.871618185,2.585946885,6.306525632,44.68100059,37.24685064,39.28970702,340.5571754,8.723,74.1971519,97.57505666,99.72468315,73.589,50.507,50.354,15.686,-38.995,-43.286,-26.185,20.4,21.158,54.86491407,-0.326075679,58.47200122,65.49852523,72.70312695,71.80369735,401.5726786,32.09795351,11.48909909,13.25532131,229.4149811,43.82674292,84.06818928,84.87630021,734.7381854,-4.901075155,5.014611917,1905.211196,108.4753682,56.72630485,34.2343442,78.6511455,112.1160512,114.8156788,43.73202129,-13.32302429,-20.02739532,23.11502252,186.7941148,195.4737621,4135.042101,6.375537066,37.86766327,42.20820361,-11.32010171,91.90793673,98.24450183,1270.649809,-6.527275135,17.64606001,16.8476794
6/2/25,133,r,5.85,-20.18414064,-1.737306479,6.169342771,6.437258912,44.86700704,37.43406581,37.41778166,300.5998134,8.292,77.35587701,100.4472147,100.6834466,87.563,51.271,51.185,15.901,-41.634,-41.862,-27.929,22.017,21.991,58.65694697,4.877290246,59.3814199,67.34438222,73.2877238,73.25091742,417.7062769,32.31575772,14.95091814,15.28583216,190.7581972,43.75486938,85.45347253,85.53632272,631.0639693,-1.216686154,4.902913244,580.901511,112.3704368,126.1626011,125.4778602,81.69659651,102.5686893,102.6370505,38.39592628,-18.14880166,-19.3457571,4.323739033,263.6775161,259.4159235,313.4528336,9.290259223,40.55982541,40.92432328,-15.08990514,91.6497117,92.12609899,1273.187647,-5.504627051,17.78479098,17.74947534
6/27/25,133,r,5.87,29.85168046,-9.86087208,-1.910393262,3.565091514,46.1588307,43.63079641,45.99882974,345.4297131,9.064,86.13099007,98.20327384,101.4276259,74.925,59.602,63.076,20.469,-28.776,-34.635,-26.545,13.405,15.604,48.40380374,10.36960025,48.40380374,61.97759645,78.20575761,75.17454757,743.7514008,40.02279898,11.98487318,9.745918722,-134.1166902,44.58562943,88.10044699,91.00350912,476.7613853,-2.115368752,4.969423688,1732.382487,110.9709667,69.64713389,42.43776537,79.14388455,97.4164548,95.88969479,46.36647088,-10.42353188,-18.43615828,30.66706518,186.8075819,196.5042194,2919.792613,4.275918869,32.49532734,40.43946755,-4.279842194,87.48180404,102.3389518,1104.230661,-7.464589251,25.1582997,26.37059099
